"","AccSpeciesID","AccSpeciesName","TraitID","TraitName","OriglName","OrigValueStr","OrigUnitStr","Replicates","StdValue","UnitName","Count"
"31304",56236,"Veronica arvensis",NA,"","sample depth [cm]","4.5","cm",NA,NA,"",5
"31305",56236,"Veronica arvensis",NA,"","sample depth [cm]","5","cm",NA,NA,"",12
"31306",56236,"Veronica arvensis",NA,"","sample depth [cm]","6","cm",NA,NA,"",1
"31307",56236,"Veronica arvensis",NA,"","sample depth [cm]","6.5","cm",NA,NA,"",1
"31308",56236,"Veronica arvensis",NA,"","sample depth [cm]","7","cm",NA,NA,"",2
"31309",56236,"Veronica arvensis",NA,"","sample depth [cm]","8","cm",NA,NA,"",8
"31310",56236,"Veronica arvensis",NA,"","sample month","10","",NA,NA,"",20
"31311",56236,"Veronica arvensis",NA,"","sample month","11","",NA,NA,"",13
"31312",56236,"Veronica arvensis",NA,"","sample month","12","",NA,NA,"",9
"31313",56236,"Veronica arvensis",NA,"","sample month","2","",NA,NA,"",3
"31314",56236,"Veronica arvensis",NA,"","sample month","3","",NA,NA,"",29
"31315",56236,"Veronica arvensis",NA,"","sample month","4","",NA,NA,"",11
"31316",56236,"Veronica arvensis",NA,"","sample month","5","",NA,NA,"",14
"31317",56236,"Veronica arvensis",NA,"","sample month","6","",NA,NA,"",11
"31318",56236,"Veronica arvensis",NA,"","sample month","7","",NA,NA,"",6
"31319",56236,"Veronica arvensis",NA,"","sample month","8","",NA,NA,"",3
"31320",56236,"Veronica arvensis",NA,"","sample month","9","",NA,NA,"",53
"31321",56236,"Veronica arvensis",NA,"","sample size","1","",NA,NA,"",195
"31322",56236,"Veronica arvensis",NA,"","sample size","2","",NA,NA,"",3
"31323",56236,"Veronica arvensis",NA,"","sample size","30","",NA,NA,"",1
"31324",56236,"Veronica arvensis",NA,"","seed bank method","Seeds buried in garden plot, disturbance","",NA,NA,"",4
"31325",56236,"Veronica arvensis",NA,"","seed bank method","Seeds buried in garden plot, no disturbance","",NA,NA,"",4
"31326",56236,"Veronica arvensis",NA,"","seed bank method","Seeds deliberately buried in the field","",NA,NA,"",8
"31327",56236,"Veronica arvensis",NA,"","seed bank method","Sequential sampling of natural seed banks on at least 6 occasions per year.","",NA,NA,"",2
"31328",56236,"Veronica arvensis",NA,"","seed bank method","Soil sample from natural vegetation, seeds extracted, germination or viability tested","",NA,NA,"",93
"31329",56236,"Veronica arvensis",NA,"","seed bank method","Soil sample from natural vegetation, seeds germinated w/o extraction or sample reduction","",NA,NA,"",215
"31330",56236,"Veronica arvensis",NA,"","seed/diaspore","seed","",NA,NA,"",4
"31331",56236,"Veronica arvensis",NA,"","valid","0","",NA,NA,"",141
"31332",56236,"Veronica arvensis",NA,"","valid","1","",NA,NA,"",14
"31333",56236,"Veronica arvensis",NA,"","veg type","calcareous temperate grassland","",NA,NA,"",1
"31334",56236,"Veronica arvensis",NA,"","veg type","temperate disturbed","",NA,NA,"",1
"31335",56236,"Veronica arvensis",NA,"","veg type","temperate grassland","",NA,NA,"",2
"31336",56236,"Veronica arvensis",NA,"","water","air dry","",NA,NA,"",4
"31337",56236,"Veronica arvensis",NA,"","water details","assumed","",NA,NA,"",1
"31338",56236,"Veronica arvensis",NA,"","water details","assumed!","",NA,NA,"",2
"31339",56242,"Veronica chamaedrys",26,"Seed dry mass","1000 Seed Weight (g)","0.18","g/1000",NA,0.18,"mg",1
"31340",56242,"Veronica chamaedrys",26,"Seed dry mass","1000 Seed Weight (g)","0.1816","g/1000",NA,0.1816,"mg",1
"31341",56242,"Veronica chamaedrys",26,"Seed dry mass","1000 Seed Weight (g)","0.19","g/1000",NA,0.19,"mg",1
"31342",56242,"Veronica chamaedrys",26,"Seed dry mass","1000 Seed Weight (g)","0.193","g/1000",NA,0.193,"mg",1
"31343",56242,"Veronica chamaedrys",26,"Seed dry mass","1000 Seed Weight (g)","0.1936","g/1000",NA,0.1936,"mg",1
"31344",56242,"Veronica chamaedrys",26,"Seed dry mass","1000 Seed Weight (g)","0.25","g/1000",NA,0.25,"mg",1
"31345",56242,"Veronica chamaedrys",26,"Seed dry mass","1000 Seed Weight (g)","0.26","g/1000",NA,0.26,"mg",1
"31346",56242,"Veronica chamaedrys",26,"Seed dry mass","1000 Seed Weight (g)","0.6812","g/1000",NA,0.6812,"mg",1
"31347",56242,"Veronica chamaedrys",26,"Seed dry mass","1000SeedWeight","0.18","g / 1000 seeds",NA,0.18,"mg",1
"31348",56242,"Veronica chamaedrys",26,"Seed dry mass","1000SeedWeight","0.19","g / 1000 seeds",NA,0.19,"mg",1
"31349",56242,"Veronica chamaedrys",26,"Seed dry mass","1000SeedWeight","0.193","g / 1000 seeds",NA,0.193,"mg",1
"31350",56242,"Veronica chamaedrys",26,"Seed dry mass","1000SeedWeight","0.25","g / 1000 seeds",NA,0.25,"mg",1
"31351",56242,"Veronica chamaedrys",26,"Seed dry mass","1000SeedWeight","0.26","g / 1000 seeds",NA,0.26,"mg",1
"31352",56242,"Veronica chamaedrys",26,"Seed dry mass","Mean 1000 Seed Weight","0.21","g / 1000 seeds",NA,0.21,"mg",4
"31353",56242,"Veronica chamaedrys",26,"Seed dry mass","Seed Mass","0.21","g / 1000 seeds",NA,0.21,"mg",2
"31354",56242,"Veronica chamaedrys",26,"Seed dry mass","Seed dry weight MIT","0.18","mg",NA,0.18,"mg",2
"31355",56242,"Veronica chamaedrys",26,"Seed dry mass","Seed dry weight MIT","0.215","mg",NA,0.215,"mg",2
"31356",56242,"Veronica chamaedrys",26,"Seed dry mass","Seed dry weight MIT","0.25","mg",NA,0.25,"mg",2
"31357",56242,"Veronica chamaedrys",26,"Seed dry mass","Seed mass","0.12","mg",NA,0.12,"mg",1
"31358",56242,"Veronica chamaedrys",26,"Seed dry mass","Seed mass","0.18","mg",NA,0.18,"mg",3
"31359",56242,"Veronica chamaedrys",26,"Seed dry mass","Seed mass","0.22","mg",NA,0.22,"mg",2
"31360",56242,"Veronica chamaedrys",26,"Seed dry mass","Seed mass","0.25","mg",NA,0.25,"mg",3
"31361",56242,"Veronica chamaedrys",26,"Seed dry mass","Seed mass","0.3","mg",NA,0.3,"mg",1
"31362",56242,"Veronica chamaedrys",26,"Seed dry mass","Seed mass (mg)","0.18","mg",NA,0.18,"mg",1
"31363",56242,"Veronica chamaedrys",26,"Seed dry mass","Seed weight: 3. mean (mg)","0.25","mg",NA,0.25,"mg",1
"31364",56242,"Veronica chamaedrys",26,"Seed dry mass","SeedMass(TCW)","0.195","g/1000",NA,0.195,"mg",5
"31365",56242,"Veronica chamaedrys",26,"Seed dry mass","dry seed mass (mg)","0.19","mg",NA,0.19,"mg",1
"31366",56242,"Veronica chamaedrys",26,"Seed dry mass","dry seed mass (mg)","0.193","mg",NA,0.193,"mg",1
"31367",56242,"Veronica chamaedrys",26,"Seed dry mass","dry seed mass (mg)","0.25","mg",NA,0.25,"mg",1
"31368",56242,"Veronica chamaedrys",26,"Seed dry mass","dry seed mass (mg)","0.26","mg",NA,0.26,"mg",1
"31369",56242,"Veronica chamaedrys",26,"Seed dry mass","original seed mass (mg)","0.19","mg",NA,0.19,"mg",1
"31370",56242,"Veronica chamaedrys",26,"Seed dry mass","original seed mass (mg)","0.193","mg",NA,0.193,"mg",1
"31371",56242,"Veronica chamaedrys",26,"Seed dry mass","original seed mass (mg)","0.25","mg",NA,0.25,"mg",1
"31372",56242,"Veronica chamaedrys",26,"Seed dry mass","original seed mass (mg)","0.26","mg",NA,0.26,"mg",1
"31373",56242,"Veronica chamaedrys",26,"Seed dry mass","seed mass","0.143","(mg)",NA,0.143,"mg",5
"31374",56242,"Veronica chamaedrys",26,"Seed dry mass","seed mass","0.167","(mg)",NA,0.167,"mg",2
"31375",56242,"Veronica chamaedrys",26,"Seed dry mass","seed mass","0.18","(mg)",NA,0.18,"mg",1
"31376",56242,"Veronica chamaedrys",26,"Seed dry mass","seed mass","0.193","(mg)",NA,0.193,"mg",3
"31377",56242,"Veronica chamaedrys",26,"Seed dry mass","seed mass","0.21","(mg)",NA,0.21,"mg",4
"31378",56242,"Veronica chamaedrys",26,"Seed dry mass","single value [mg]","0.18","mg",NA,0.18,"mg",2
"31379",56242,"Veronica chamaedrys",26,"Seed dry mass","single value [mg]","0.193","mg",NA,0.193,"mg",1
"31380",56242,"Veronica chamaedrys",26,"Seed dry mass","single value [mg]","0.2","mg",NA,0.2,"mg",1
"31381",56242,"Veronica chamaedrys",26,"Seed dry mass","single value [mg]","0.202","mg",NA,0.202,"mg",1
"31382",56242,"Veronica chamaedrys",26,"Seed dry mass","single value [mg]","0.222","mg",NA,0.222,"mg",1
"31383",56242,"Veronica chamaedrys",26,"Seed dry mass","single value [mg]","0.235333333","mg",NA,0.235333333,"mg",1
"31384",56242,"Veronica chamaedrys",26,"Seed dry mass","single value [mg]","0.24","mg",NA,0.24,"mg",1
"31385",56242,"Veronica chamaedrys",26,"Seed dry mass","single value [mg]","0.3","mg",NA,0.3,"mg",1
"31386",56242,"Veronica chamaedrys",33,"Seed (seedbank) longevity","SSB seed longevity index","0","year",NA,0,"year",61
"31387",56242,"Veronica chamaedrys",33,"Seed (seedbank) longevity","SSB seed longevity index","0.5","year",NA,0.5,"year",21
"31388",56242,"Veronica chamaedrys",33,"Seed (seedbank) longevity","SSB seed longevity index","1","year",NA,1,"year",23
"31389",56242,"Veronica chamaedrys",33,"Seed (seedbank) longevity","Seed Longevity > 1a",">1","text",NA,NA,"dimensionless",1
"31390",56242,"Veronica chamaedrys",33,"Seed (seedbank) longevity","Seed bank","long-term persistent","text",NA,NA,"dimensionless",7
"31391",56242,"Veronica chamaedrys",33,"Seed (seedbank) longevity","Seed bank","present","text",NA,NA,"dimensionless",6
"31392",56242,"Veronica chamaedrys",33,"Seed (seedbank) longevity","Seed bank","short-term persistent","text",NA,NA,"dimensionless",7
"31393",56242,"Veronica chamaedrys",33,"Seed (seedbank) longevity","Seed bank","transient","text",NA,NA,"dimensionless",21
"31394",56242,"Veronica chamaedrys",95,"Seed germination rate (germination efficiency)","%Germination","100","%",NA,100,"%",2
"31395",56242,"Veronica chamaedrys",95,"Seed germination rate (germination efficiency)","%Germination","85","%",NA,85,"%",1
"31396",56242,"Veronica chamaedrys",95,"Seed germination rate (germination efficiency)","%Germination","93","%",NA,93,"%",1
"31397",56242,"Veronica chamaedrys",95,"Seed germination rate (germination efficiency)","%Germination","98","%",NA,98,"%",1
"31398",56242,"Veronica chamaedrys",95,"Seed germination rate (germination efficiency)","Germination","Germ","dimensionless",NA,NA,"%",4
"31399",56242,"Veronica chamaedrys",351,"Seed number per dispersal unit","Seeds per unit","6.3","1/(dispersal unit)",NA,6.3,"1/dispersal unit",2
"31400",56242,"Veronica chamaedrys",353,"Seed germination temperature","Germination temperature","24","C",NA,24,"C",1
"31401",56242,"Veronica chamaedrys",353,"Seed germination temperature","Germination temperature","28","C",NA,28,"C",1
"31402",56242,"Veronica chamaedrys",353,"Seed germination temperature","Germination temperature","9","C",NA,9,"C",1
"31403",56242,"Veronica chamaedrys",788,"Species light requirement","Light requirement","L>D","",NA,NA,"",1
"31404",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","1.5","month",NA,1.5,"month",3
"31405",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","10","month",NA,10,"month",4
"31406",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","11","month",NA,11,"month",1
"31407",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","12","month",NA,12,"month",21
"31408",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","14","month",NA,14,"month",9
"31409",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","15","month",NA,15,"month",5
"31410",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","16","month",NA,16,"month",1
"31411",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","18","month",NA,18,"month",5
"31412",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","19","month",NA,19,"month",3
"31413",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","2","month",NA,2,"month",6
"31414",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","22","month",NA,22,"month",4
"31415",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","24","month",NA,24,"month",6
"31416",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","3","month",NA,3,"month",2
"31417",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","36","month",NA,36,"month",3
"31418",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","4","month",NA,4,"month",25
"31419",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","5","month",NA,5,"month",6
"31420",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","6","month",NA,6,"month",6
"31421",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","7","month",NA,7,"month",1
"31422",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","8","month",NA,8,"month",4
"31423",56242,"Veronica chamaedrys",2809,"Seedbank duration","duration [months]","9","month",NA,9,"month",5
"31424",56242,"Veronica chamaedrys",NA,"","ABAND","0","",NA,NA,"",11
"31425",56242,"Veronica chamaedrys",NA,"","ABAND","1","",NA,NA,"",2
"31426",56242,"Veronica chamaedrys",NA,"","ABAND","2","",NA,NA,"",1
"31427",56242,"Veronica chamaedrys",NA,"","ABAND","3","",NA,NA,"",1
"31428",56242,"Veronica chamaedrys",NA,"","AGBmax","103.51","(g m-2)",NA,NA,"",1
"31429",56242,"Veronica chamaedrys",NA,"","AGBmax","130.227","(g m-2)",NA,NA,"",1
"31430",56242,"Veronica chamaedrys",NA,"","AGBmax","133.16","(g m-2)",NA,NA,"",1
"31431",56242,"Veronica chamaedrys",NA,"","AGBmax","151.96","(g m-2)",NA,NA,"",1
"31432",56242,"Veronica chamaedrys",NA,"","AGBmax","225.54","(g m-2)",NA,NA,"",1
"31433",56242,"Veronica chamaedrys",NA,"","AGBmax","301","(g m-2)",NA,NA,"",1
"31434",56242,"Veronica chamaedrys",NA,"","AGBmax","395","(g m-2)",NA,NA,"",1
"31435",56242,"Veronica chamaedrys",NA,"","AGBmax","425.333","(g m-2)",NA,NA,"",1
"31436",56242,"Veronica chamaedrys",NA,"","AGBmax","488","(g m-2)",NA,NA,"",1
"31437",56242,"Veronica chamaedrys",NA,"","AGBmax","514.153","(g m-2)",NA,NA,"",1
"31438",56242,"Veronica chamaedrys",NA,"","AGBmax","563.493","(g m-2)",NA,NA,"",1
"31439",56242,"Veronica chamaedrys",NA,"","AGBmax","604.49","(g m-2)",NA,NA,"",1
"31440",56242,"Veronica chamaedrys",NA,"","AGBmax","690.973","(g m-2)",NA,NA,"",1
"31441",56242,"Veronica chamaedrys",NA,"","AGBmax","727.493","(g m-2)",NA,NA,"",1
"31442",56242,"Veronica chamaedrys",NA,"","AGBmax","90.1292","(g m-2)",NA,NA,"",1
"31443",56242,"Veronica chamaedrys",NA,"","ALTI mean","25","m",NA,25,"m",3
"31444",56242,"Veronica chamaedrys",NA,"","ALTI mean","510","m",NA,510,"m",4
"31445",56242,"Veronica chamaedrys",NA,"","ALTI mean","65","m",NA,65,"m",2
"31446",56242,"Veronica chamaedrys",NA,"","ALTI mean","7.5","m",NA,7.5,"m",1
"31447",56242,"Veronica chamaedrys",NA,"","ALTI mean","800","m",NA,800,"m",5
"31448",56242,"Veronica chamaedrys",NA,"","Altitude","538","m",NA,538,"m",1
"31449",56242,"Veronica chamaedrys",NA,"","CUT","0","",NA,NA,"",9
"31450",56242,"Veronica chamaedrys",NA,"","CUT","1","",NA,NA,"",4
"31451",56242,"Veronica chamaedrys",NA,"","CUT","2","",NA,NA,"",2
"31452",56242,"Veronica chamaedrys",NA,"","Canopy structure LEAFY","leafy","",NA,NA,"",1
"31453",56242,"Veronica chamaedrys",NA,"","Comment","4","",NA,NA,"",3
"31454",56242,"Veronica chamaedrys",NA,"","Comment","5","",NA,NA,"",33
"31455",56242,"Veronica chamaedrys",NA,"","Comment","6","",NA,NA,"",1
"31456",56242,"Veronica chamaedrys",NA,"","Comment","7","",NA,NA,"",4
"31457",56242,"Veronica chamaedrys",NA,"","Comment","seed","",NA,NA,"",6
"31458",56242,"Veronica chamaedrys",NA,"","Conditions","germination conditions = 16 ºC, 12/12","",NA,NA,"",1
"31459",56242,"Veronica chamaedrys",NA,"","Conditions","germination conditions = 21 ºC, 12/12","",NA,NA,"",1
"31460",56242,"Veronica chamaedrys",NA,"","Conditions","germination conditions = 21/11 ºC, 12/12","",NA,NA,"",1
"31461",56242,"Veronica chamaedrys",NA,"","Conditions","germination conditions = 23/09 ºC, 12/12","",NA,NA,"",1
"31462",56242,"Veronica chamaedrys",NA,"","Conditions","germination conditions = 26 ºC, 12/12","",NA,NA,"",1
"31463",56242,"Veronica chamaedrys",NA,"","DIST","0","",NA,NA,"",4
"31464",56242,"Veronica chamaedrys",NA,"","DIST","20","",NA,NA,"",1
"31465",56242,"Veronica chamaedrys",NA,"","DIST","26","",NA,NA,"",1
"31466",56242,"Veronica chamaedrys",NA,"","DIST","32","",NA,NA,"",1
"31467",56242,"Veronica chamaedrys",NA,"","DIST","39","",NA,NA,"",1
"31468",56242,"Veronica chamaedrys",NA,"","DIST","40","",NA,NA,"",2
"31469",56242,"Veronica chamaedrys",NA,"","DIST","46","",NA,NA,"",1
"31470",56242,"Veronica chamaedrys",NA,"","DIST","49","",NA,NA,"",1
"31471",56242,"Veronica chamaedrys",NA,"","DIST","50","",NA,NA,"",2
"31472",56242,"Veronica chamaedrys",NA,"","DIST","52","",NA,NA,"",1
"31473",56242,"Veronica chamaedrys",NA,"","Duration","21 months","",NA,NA,"",1
"31474",56242,"Veronica chamaedrys",NA,"","Exposition","mesocosm","",NA,NA,"",5
"31475",56242,"Veronica chamaedrys",NA,"","FERT","0","",NA,NA,"",10
"31476",56242,"Veronica chamaedrys",NA,"","FERT","1","",NA,NA,"",5
"31477",56242,"Veronica chamaedrys",NA,"","Family","PLANTAGINACEAE","",NA,NA,"",8
"31478",56242,"Veronica chamaedrys",NA,"","GRAZED","0","",NA,NA,"",6
"31479",56242,"Veronica chamaedrys",NA,"","GRAZED","1","",NA,NA,"",5
"31480",56242,"Veronica chamaedrys",NA,"","GRAZED","2","",NA,NA,"",4
"31481",56242,"Veronica chamaedrys",NA,"","GRAZING","0","",NA,NA,"",8
"31482",56242,"Veronica chamaedrys",NA,"","GRAZING","10","",NA,NA,"",1
"31483",56242,"Veronica chamaedrys",NA,"","GRAZING","12","",NA,NA,"",1
"31484",56242,"Veronica chamaedrys",NA,"","GRAZING","20","",NA,NA,"",1
"31485",56242,"Veronica chamaedrys",NA,"","GRAZING","26","",NA,NA,"",1
"31486",56242,"Veronica chamaedrys",NA,"","GRAZING","40","",NA,NA,"",2
"31487",56242,"Veronica chamaedrys",NA,"","GRAZING","46","",NA,NA,"",1
"31488",56242,"Veronica chamaedrys",NA,"","Habitat","Arable, Broad-leaved woodland, Coniferous plantation, Grassland, Heathland, Wetland","",NA,NA,"",1
"31489",56242,"Veronica chamaedrys",NA,"","Habitat type","Abandoned railway site (urban)","",NA,NA,"",1
"31490",56242,"Veronica chamaedrys",NA,"","IRRAD","32759","(Wh m-2)",NA,NA,"",2
"31491",56242,"Veronica chamaedrys",NA,"","IRRAD","33209","(Wh m-2)",NA,NA,"",3
"31492",56242,"Veronica chamaedrys",NA,"","IRRAD","35314","(Wh m-2)",NA,NA,"",1
"31493",56242,"Veronica chamaedrys",NA,"","IRRAD","35808","(Wh m-2)",NA,NA,"",4
"31494",56242,"Veronica chamaedrys",NA,"","IRRAD","43231","(Wh m-2)",NA,NA,"",5
"31495",56242,"Veronica chamaedrys",NA,"","LATITUDE","42°50 N","",NA,42.8333333333333,"",5
"31496",56242,"Veronica chamaedrys",NA,"","LATITUDE","48°57 N","",NA,48.95,"",4
"31497",56242,"Veronica chamaedrys",NA,"","LATITUDE","53°27 N","",NA,53.45,"",2
"31498",56242,"Veronica chamaedrys",NA,"","LATITUDE","57°16 N","",NA,57.2666666666667,"",1
"31499",56242,"Veronica chamaedrys",NA,"","LATITUDE","58°50 N","",NA,58.8333333333333,"",3
"31500",56242,"Veronica chamaedrys",NA,"","LONGITUDE","12°44 E","",NA,12.7333333333333,"",2
"31501",56242,"Veronica chamaedrys",NA,"","LONGITUDE","14°36 E","",NA,14.6,"",4
"31502",56242,"Veronica chamaedrys",NA,"","LONGITUDE","17°24 E","",NA,17.4,"",3
"31503",56242,"Veronica chamaedrys",NA,"","LONGITUDE","1°17 E","",NA,1.28333333333333,"",5
"31504",56242,"Veronica chamaedrys",NA,"","LONGITUDE","7°24 W","",NA,-7.4,"",1
"31505",56242,"Veronica chamaedrys",NA,"","Lai/100 (m2/m2)","2.79","",NA,NA,"",2
"31506",56242,"Veronica chamaedrys",NA,"","Latitude","48 08","",NA,8.13333333333333,"",1
"31507",56242,"Veronica chamaedrys",NA,"","Location Region","central England","",NA,NA,"",1
"31508",56242,"Veronica chamaedrys",NA,"","Location Site ID","AT","",NA,NA,"",1
"31509",56242,"Veronica chamaedrys",NA,"","Location Site ID","CH","",NA,NA,"",1
"31510",56242,"Veronica chamaedrys",NA,"","Longitude","11 28","",NA,1.46666666666667,"",1
"31511",56242,"Veronica chamaedrys",NA,"","MAP","565 - 1800","mm",NA,NA,"",1
"31512",56242,"Veronica chamaedrys",NA,"","MAT","10.0016666666667","(°C)",NA,NA,"",5
"31513",56242,"Veronica chamaedrys",NA,"","MAT","6.03333333333333","(°C)",NA,NA,"",3
"31514",56242,"Veronica chamaedrys",NA,"","MAT","8.19166666666667","(°C)",NA,NA,"",4
"31515",56242,"Veronica chamaedrys",NA,"","MAT","8.38083333333333","(°C)",NA,NA,"",1
"31516",56242,"Veronica chamaedrys",NA,"","MAT","8.725","(°C)",NA,NA,"",2
"31517",56242,"Veronica chamaedrys",NA,"","MAT","9 - 11","C",NA,NA,"",1
"31518",56242,"Veronica chamaedrys",NA,"","Material Weighed","Germinule","",NA,NA,"",1
"31519",56242,"Veronica chamaedrys",NA,"","Material Weighed","Seed","",NA,NA,"",7
"31520",56242,"Veronica chamaedrys",NA,"","MaterialWeighed","Germinule","",NA,NA,"",1
"31521",56242,"Veronica chamaedrys",NA,"","MaterialWeighed","Seed","",NA,NA,"",4
"31522",56242,"Veronica chamaedrys",NA,"","Medium","germination medium = 1 % Agar","",NA,NA,"",4
"31523",56242,"Veronica chamaedrys",NA,"","Medium","germination medium = 1 % Agar with 250 mg/l gibberellic acid (GA3)","",NA,NA,"",1
"31524",56242,"Veronica chamaedrys",NA,"","Method","Seedling emergence","",NA,NA,"",1
"31525",56242,"Veronica chamaedrys",NA,"","Method of sampling and measurement","experiment in the field","",NA,NA,"",5
"31526",56242,"Veronica chamaedrys",NA,"","Method of sampling and measurement","experiment in the greenhouse or in the laboratory","",NA,NA,"",36
"31527",56242,"Veronica chamaedrys",NA,"","Method of sampling and measurement","measured in the field or in the laboratory","",NA,NA,"",1
"31528",56242,"Veronica chamaedrys",NA,"","Method of sampling and measurement","method not known (e.g. most floras)","",NA,NA,"",15
"31529",56242,"Veronica chamaedrys",NA,"","Net primary productivity","530","g(C)/m2/yr",NA,NA,"",2
"31530",56242,"Veronica chamaedrys",NA,"","Notes","Seed mc not stated, but weight is likely to refer to air-dry seed.","",NA,NA,"",2
"31531",56242,"Veronica chamaedrys",NA,"","Notes","air-dry","",NA,NA,"",1
"31532",56242,"Veronica chamaedrys",NA,"","Number of replicates","300","",NA,NA,"",1
"31533",56242,"Veronica chamaedrys",NA,"","PET","383.3","(mm)",NA,NA,"",1
"31534",56242,"Veronica chamaedrys",NA,"","PET","435.1","(mm)",NA,NA,"",3
"31535",56242,"Veronica chamaedrys",NA,"","PET","486.9","(mm)",NA,NA,"",2
"31536",56242,"Veronica chamaedrys",NA,"","PET","487.5","(mm)",NA,NA,"",4
"31537",56242,"Veronica chamaedrys",NA,"","PET","505.6","(mm)",NA,NA,"",5
"31538",56242,"Veronica chamaedrys",NA,"","PLOUGH","0","",NA,NA,"",15
"31539",56242,"Veronica chamaedrys",NA,"","Plants per sampling","6","",NA,NA,"",1
"31540",56242,"Veronica chamaedrys",NA,"","Precipitation (mm)","495.791992","mm",NA,NA,"",1
"31541",56242,"Veronica chamaedrys",NA,"","Precipitation (mm)","529.25","mm",NA,NA,"",2
"31542",56242,"Veronica chamaedrys",NA,"","Precision","2","",NA,NA,"",4
"31543",56242,"Veronica chamaedrys",NA,"","Precision","3","",NA,NA,"",1
"31544",56242,"Veronica chamaedrys",NA,"","RAINFALL","1078.6","(mm)",NA,NA,"",5
"31545",56242,"Veronica chamaedrys",NA,"","RAINFALL","1275.25","(mm)",NA,NA,"",1
"31546",56242,"Veronica chamaedrys",NA,"","RAINFALL","551","(mm)",NA,NA,"",3
"31547",56242,"Veronica chamaedrys",NA,"","RAINFALL","582.9","(mm)",NA,NA,"",4
"31548",56242,"Veronica chamaedrys",NA,"","RAINFALL","639.42","(mm)",NA,NA,"",2
"31549",56242,"Veronica chamaedrys",NA,"","Rainfall distribution","Throughout year, winter maximum","",NA,NA,"",1
"31550",56242,"Veronica chamaedrys",NA,"","Reference","Boutin C, Harper JL 1991 Journal of Ecology 79 199-221","",NA,NA,"",1
"31551",56242,"Veronica chamaedrys",NA,"","Reference","Boutin, C. and Harper, J.L. 1991. A comparative study of the population dynamics of five specie ...","",NA,NA,"",1
"31552",56242,"Veronica chamaedrys",NA,"","Reference","Boutin, C. and J. L. Harper (1991) A comparative study of the population dynamics of five speci ...","",NA,NA,"",1
"31553",56242,"Veronica chamaedrys",NA,"","Reference","Eriksson and Eriksson (1997) Nordic journal of botany 17: 469-482","",NA,NA,"",1
"31554",56242,"Veronica chamaedrys",NA,"","Reference","Eriksson, A. and Eriksson, O. 1997. Seedling recruitment in semi-natural pastures: the effect o ...","",NA,NA,"",1
"31555",56242,"Veronica chamaedrys",NA,"","Reference","Eriksson, O. and Jakobsson, A. 1998. Abundance, distribution and life histories of grassland pl ...","",NA,NA,"",2
"31556",56242,"Veronica chamaedrys",NA,"","Reference","Froborg, H. (2001) Seed size and seedling emergence in 16 temperate forest herbs and one dwarf- ...","",NA,NA,"",1
"31557",56242,"Veronica chamaedrys",NA,"","Reference","Froborg, H. 2001. Seed size and seedling emergence in 16 temperate forest herbs and one dwarf-s ...","",NA,NA,"",1
"31558",56242,"Veronica chamaedrys",NA,"","Reference","Grime, J.P., Mason, G., Curtis, A.A., Rodman, J., Band, S.R., Mowforth, M.A.G., Neal, A.M. and  ...","",NA,NA,"",2
"31559",56242,"Veronica chamaedrys",NA,"","Reference","RBG Kew, Wakehurst Place.","",NA,NA,"",8
"31560",56242,"Veronica chamaedrys",NA,"","Reference / source","BiolFlor","",NA,NA,"",6
"31561",56242,"Veronica chamaedrys",NA,"","Reference / source","Boutin & Harper (1991)","",NA,NA,"",3
"31562",56242,"Veronica chamaedrys",NA,"","Reference / source","Büchli (1936)","",NA,NA,"",1
"31563",56242,"Veronica chamaedrys",NA,"","Reference / source","Fix & Poschlod (1993)","",NA,NA,"",2
"31564",56242,"Veronica chamaedrys",NA,"","Reference / source","Grime et al. (1981)","",NA,NA,"",4
"31565",56242,"Veronica chamaedrys",NA,"","Reference / source","Ham (1980)","",NA,NA,"",1
"31566",56242,"Veronica chamaedrys",NA,"","Reference / source","Harris & Lovell (1980)","",NA,NA,"",1
"31567",56242,"Veronica chamaedrys",NA,"","Reference / source","Jefferson & Usher (1987)","",NA,NA,"",1
"31568",56242,"Veronica chamaedrys",NA,"","Reference / source","Krause et al. (1993)","",NA,NA,"",1
